"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"66";"413";"Tonje Bruem";"Reistad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"Sprint";"K18-19";"0:00.0";"";"";"";""
"67";"450";"Anne-Marie";"Roset";"F";"NOR";"Markane IL / Stryn Videregående Skole";"Sprint";"K18-19";"0:00.0";"";"";"";""
"68";"399";"Ina";"Rustand";"F";"NOR";"Svene IL / Team Kongsberg";"Sprint";"K18-19";"0:00.0";"";"";"";""
"69";"388";"Ingrid Kristine";"Wright-Hagen";"F";"NOR";"Åsnes Skiskytterlag / NTG Lillehammer";"Sprint";"K18-19";"0:00.0";"";"";"";""
"1";"225";"Randi Sollid";"Nordvang";"F";"NOR";"Vingelen IL / Team Maxim";"Sprint";"K20-21";"21:26.8";"0:00.0";"2018-02-25T10:51:07.1420000";"";"1+1"
"2";"224";"Vilde Aurora Gusevik";"Skotland";"F";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"Sprint";"K20-21";"21:28.6";"0:01.8";"2018-02-25T10:50:48.9970000";"";"1+0"
"3";"221";"Ane Einbu";"Baugerød";"F";"NOR";"IL Bevern / Team Woodcon";"Sprint";"K20-21";"21:33.1";"0:06.3";"2018-02-25T10:49:52.6830000";"";"0+0"
"4";"214";"Mari";"Wetterhus";"F";"NOR";"Svene IL / Team Maxim";"Sprint";"K20-21";"21:37.4";"0:10.6";"2018-02-25T10:47:37.4930000";"";"0+1"
"5";"219";"Silje";"Fosse";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"Sprint";"K20-21";"22:09.2";"0:42.4";"2018-02-25T10:49:49.1260000";"";"0+1"
"6";"226";"Stina";"Brattegard";"F";"NOR";"Ål Skiskyttarlag / Team Skiguard Buskerud";"Sprint";"K20-21";"22:10.7";"0:43.9";"2018-02-25T10:52:10.5640000";"";"0+1"
"7";"217";"Kirsten Daae";"Wiig";"F";"NOR";"Ullensaker SK";"Sprint";"K20-21";"22:11.0";"0:44.2";"2018-02-25T10:49:10.6600000";"";"1+1"
"8";"215";"Ida";"Lien";"F";"NOR";"Simostranda IL";"Sprint";"K20-21";"22:12.8";"0:46.0";"2018-02-25T10:48:33.2980000";"";"1+2"
"9";"218";"Hege";"Kittelsen";"F";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"Sprint";"K20-21";"22:16.7";"0:49.9";"2018-02-25T10:49:35.7350000";"";"0+1"
"10";"216";"Synne Findal";"Skar";"F";"NOR";"Sannidal Idrettslag / Team Maxim";"Sprint";"K20-21";"22:19.2";"0:52.4";"2018-02-25T10:48:59.2120000";"";"1+0"
"11";"227";"Frida";"Dahl";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Sprint";"K20-21";"23:05.1";"1:38.3";"2018-02-25T10:53:25.2220000";"";"1+3"
"12";"220";"Line";"Sølberg";"F";"NOR";"Leik, IL / Trondheim Biathlon Team";"Sprint";"K20-21";"23:06.7";"1:39.9";"2018-02-25T10:51:06.3160000";"";"1+0"
"13";"223";"Kristiane";"HOLM";"F";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Sprint";"K20-21";"23:12.3";"1:45.5";"2018-02-25T10:52:12.2830000";"";"0+1"
"14";"212";"Silje";"Gløtheim";"F";"NOR";"Røros IL / Trondheim Biathlon Team";"Sprint";"K20-21";"23:19.3";"1:52.5";"2018-02-25T10:48:38.8610000";"";"1+1"
"15";"228";"Margit";"Sørensen";"F";"NOR";"Fet SK / Sirdal Ski Skiskyting";"Sprint";"K20-21";"23:27.0";"2:00.2";"2018-02-25T10:54:07.0010000";"";"0+0"
"16";"213";"Ine";"Skjellum";"F";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"Sprint";"K20-21";"24:00.8";"2:34.0";"2018-02-25T10:49:40.3150000";"";"0+4"
"17";"222";"Ingrid";"Grue";"F";"NOR";"Kvikne IL";"Sprint";"K20-21";"24:36.4";"3:09.6";"2018-02-25T10:53:16.0150000";"";"1+1"
"1";"260";"Kristoffer Langøien";"Skjelvik";"M";"NOR";"Os IL";"Sprint";"M Senior";"26:34.8";"0:00.0";"2018-02-25T13:36:54.0100000";"";"0+0"
"2";"278";"Erling";"Aalvik";"M";"NOR";"Kvam Langrenn- og Skiskyttarklubb / Team Mesterbakeren";"Sprint";"M Senior";"26:49.1";"0:14.3";"2018-02-25T13:43:08.8160000";"";"1+0"
"3";"263";"Martin";"Femsteinevik";"M";"NOR";"Hålandsdal IL / Team Glalaks";"Sprint";"M Senior";"26:52.0";"0:17.2";"2018-02-25T13:38:12.4420000";"";"0+1"
"4";"262";"Andreas Dahlø";"Wærnes";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"Sprint";"M Senior";"26:59.7";"0:24.9";"2018-02-25T13:37:58.5950000";"";"0+1"
"5";"248";"Ole Martin";"Erdal";"M";"NOR";"Førde IL";"Sprint";"M Senior";"27:17.2";"0:42.4";"2018-02-25T13:33:36.7990000";"";"0+0"
"6";"239";"Ole Andreas";"Flotten";"M";"NOR";"Oppdal IL / Team Intersport Oppdal";"Sprint";"M Senior";"27:24.6";"0:49.8";"2018-02-25T13:30:44.0970000";"";"0+0"
"7";"245";"Fredrik Mack";"Rørvik";"M";"NOR";"Målselvs Skiskyttere / Team Mesterbakeren";"Sprint";"M Senior";"27:26.1";"0:51.3";"2018-02-25T13:32:45.0340000";"";"0+1"
"8";"289";"Andreas";"Kvam";"M";"NOR";"Meldal IL / Team Maxim";"Sprint";"M Senior";"27:30.2";"0:55.4";"2018-02-25T13:47:29.3900000";"";"1+1"
"9";"287";"Johan Eirik";"Meland";"M";"NOR";"Markane IL / Team Intersport Oppdal";"Sprint";"M Senior";"27:30.5";"0:55.7";"2018-02-25T13:46:50.0760000";"";"0+1"
"10";"281";"Martin";"LINDLAND";"M";"NOR";"Bødalen IF / Team Skiguard Buskerud";"Sprint";"M Senior";"27:36.4";"1:01.6";"2018-02-25T13:44:56.1960000";"";"0+0"
"11";"284";"Bjarte";"Solvang";"M";"NOR";"Hålandsdal IL / Team Glalaks";"Sprint";"M Senior";"27:41.4";"1:06.6";"2018-02-25T13:46:01.3500000";"";"0+3"
"12";"268";"Pål Kristian Grue";"Tufte";"M";"NOR";"Geilo IL";"Sprint";"M Senior";"27:43.9";"1:09.1";"2018-02-25T13:40:43.3130000";"";"0+1"
"13";"252";"Max";"Durtschi";"M";"USA";"";"Sprint";"M Senior";"27:47.2";"1:12.4";"2018-02-25T13:35:26.9530000";"";"0+2"
"14";"233";"Sindre Fjellheim";"Jorde";"M";"NOR";"Asker SK / Holmenkollen Biathlon";"Sprint";"M Senior";"27:50.4";"1:15.6";"2018-02-25T13:29:09.8090000";"";"1+2"
"15";"286";"Tommi";"Luchsinger";"M";"NOR";"IL Bevern / Team Skiguard Buskerud";"Sprint";"M Senior";"27:53.6";"1:18.8";"2018-02-25T13:46:52.4920000";"";"1+0"
"16";"285";"Øystein";"Ulekleiv";"M";"NOR";"Dombås IL";"Sprint";"M Senior";"27:57.5";"1:22.7";"2018-02-25T13:46:37.2140000";"";"0+2"
"17";"257";"Bjarte";"Mørkve";"M";"NOR";"Eldar IL / Team Glalaks";"Sprint";"M Senior";"28:01.7";"1:26.9";"2018-02-25T13:37:21.6710000";"";"0+1"
"18";"274";"Markus Zachariassen";"Rørvik";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Sprint";"M Senior";"28:08.7";"1:33.9";"2018-02-25T13:43:08.1860000";"";"1+1"
"19";"280";"Vetle";"Løchting";"M";"NOR";"Sørskogbygda IL / Team Woodcon";"Sprint";"M Senior";"28:10.5";"1:35.7";"2018-02-25T13:45:09.8120000";"";"2+0"
"20";"261";"Hogne Findal";"Skar";"M";"NOR";"Sannidal Idrettslag";"Sprint";"M Senior";"28:17.1";"1:42.3";"2018-02-25T13:38:56.9110000";"";"0+0"
"21";"246";"Jarle Midthjell";"Gjørven";"M";"NOR";"Markane IL";"Sprint";"M Senior";"28:19.7";"1:44.9";"2018-02-25T13:33:59.5050000";"";"0+0"
"22";"250";"Jake";"Brown";"M";"USA";"";"Sprint";"M Senior";"28:26.0";"1:51.2";"2018-02-25T13:35:26.6170000";"";"3+1"
"23";"273";"Lars Aasheim";"Svaland";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"Sprint";"M Senior";"28:27.2";"1:52.4";"2018-02-25T13:43:06.5130000";"";"0+1"
"24";"240";"Paul";"Schommer";"M";"USA";"";"Sprint";"M Senior";"28:28.2";"1:53.4";"2018-02-25T13:32:07.4450000";"";"3+1"
"25";"238";"Amund Hoff";"Thomassen";"M";"NOR";"Sauda Skiskytterlag";"Sprint";"M Senior";"28:31.5";"1:56.7";"2018-02-25T13:31:31.2650000";"";"0+2"
"26";"269";"Tobias Eid";"Løvås";"M";"NOR";"Trondhjems Skiskyttere";"Sprint";"M Senior";"28:33.5";"1:58.7";"2018-02-25T13:41:53.1690000";"";"0+1"
"27";"272";"Brage Malm";"MONSTAD";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Sprint";"M Senior";"28:33.6";"1:58.8";"2018-02-25T13:42:53.2020000";"";"0+1"
"28";"234";"Simon Ågheim";"Kalkenberg";"M";"NOR";"Skonseng UL / Team Polarsirkelen";"Sprint";"M Senior";"28:34.5";"1:59.7";"2018-02-25T13:30:14.1270000";"";"1+1"
"29";"288";"Arild";"Fosse";"M";"NOR";"Voss Skiskytterlag";"Sprint";"M Senior";"28:38.1";"2:03.3";"2018-02-25T13:48:17.6480000";"";"2+1"
"30";"270";"Mattis";"HAUG";"M";"NOR";"Fet SK";"Sprint";"M Senior";"28:38.3";"2:03.5";"2018-02-25T13:42:17.8020000";"";"2+1"
"31";"255";"Magnar Kne";"Galåen";"M";"NOR";"Røros IL";"Sprint";"M Senior";"28:39.3";"2:04.5";"2018-02-25T13:37:19.0500000";"";"1+0"
"32";"264";"Kristian Østberg";"Killingberg";"M";"";"Lier IL / Team Lier Skiskyting";"Sprint";"M Senior";"28:40.1";"2:05.3";"2018-02-25T13:40:19.5510000";"";"1+0"
"33";"277";"Ole Johann Rødvik";"Kilskar";"M";"NOR";"Frol IL";"Sprint";"M Senior";"28:43.1";"2:08.3";"2018-02-25T13:44:42.5260000";"";"0+1"
"34";"282";"Aasmund Kjøllmoen";"Steien";"M";"NOR";"Folldal IF";"Sprint";"M Senior";"28:43.9";"2:09.1";"2018-02-25T13:46:22.8090000";"";"0+2"
"35";"254";"Daniel";"Gustavson";"M";"SWE";"";"Sprint";"M Senior";"28:50.0";"2:15.2";"2018-02-25T13:37:09.6180000";"";"1+0"
"36";"235";"Sverre Ryland";"Glomnes";"M";"NOR";"Fet SK / Holmenkollen Biathlon";"Sprint";"M Senior";"28:52.5";"2:17.7";"2018-02-25T13:30:52.1610000";"";"0+2"
"37";"276";"Even";"Nordbø";"M";"NOR";"Fyresdal Skiskyttarlag / Team Skiguard Buskerud";"Sprint";"M Senior";"28:57.5";"2:22.7";"2018-02-25T13:44:36.8770000";"";"1+2"
"38";"271";"Jonas Uglem";"MOBAKKEN";"M";"NOR";"Oslo Skiskytterlag";"Sprint";"M Senior";"29:01.6";"2:26.8";"2018-02-25T13:43:01.2620000";"";"0+2"
"39";"279";"Aleksander Morsund";"Karlsen";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Sprint";"M Senior";"29:12.8";"2:38.0";"2018-02-25T13:45:52.4910000";"";"0+4"
"40";"253";"Christoffer";"Eriksson";"M";"SWE";"";"Sprint";"M Senior";"29:22.5";"2:47.7";"2018-02-25T13:37:19.9960000";"";"1+2"
"41";"243";"Steinar";"Valbø";"M";"NOR";"Drangedal Idrettslag / Team TeVe";"Sprint";"M Senior";"29:24.5";"2:49.7";"2018-02-25T13:34:04.0530000";"";"0+1"
"42";"266";"Martin Lien";"Spjøtvold";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"Sprint";"M Senior";"29:27.8";"2:53.0";"2018-02-25T13:41:47.1880000";"";"0+3"
"43";"249";"Leif Malvin";"HJELMEVOLL";"M";"NOR";"Vik IL / Team Intersport Oppdal";"Sprint";"M Senior";"29:34.4";"2:59.6";"2018-02-25T13:36:14.2330000";"";"1+1"
"44";"283";"Sigve Ness";"Rolland";"M";"NOR";"Tingvoll IL / Trondheim Biathlon Team";"Sprint";"M Senior";"29:35.2";"3:00.4";"2018-02-25T13:47:34.1360000";"";"2+1"
"45";"241";"Jon Nikolai Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Sprint";"M Senior";"29:43.3";"3:08.5";"2018-02-25T13:33:42.8700000";"";"0+2"
"46";"244";"Magnus";"Håkonsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"Sprint";"M Senior";"29:50.0";"3:15.2";"2018-02-25T13:34:49.5320000";"";"1+1"
"47";"275";"Vegard Bruem";"Reistad";"M";"NOR";"Stiklestad IL";"Sprint";"M Senior";"29:58.0";"3:23.2";"2018-02-25T13:45:17.5010000";"";"1+1"
"48";"247";"Øystein";"Nordbotten";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Sprint";"M Senior";"29:58.7";"3:23.9";"2018-02-25T13:35:58.7360000";"";"2+3"
"49";"259";"Tobias";"Arwidson";"M";"SWE";"";"Sprint";"M Senior";"30:02.3";"3:27.5";"2018-02-25T13:40:01.7620000";"";"1+1"
"50";"237";"Joar Grov";"Turvoll";"M";"NOR";"Vik IL / Team Glalaks";"Sprint";"M Senior";"30:13.1";"3:38.3";"2018-02-25T13:32:52.8560000";"";"0+3"
"51";"265";"Steinar";"Riksaasen";"M";"NOR";"Dombås IL";"Sprint";"M Senior";"31:43.9";"5:09.1";"2018-02-25T13:43:43.8680000";"";"0+3"
"52";"242";"Jens Petter";"Toresen";"M";"NOR";"Oslo Skiskytterlag";"Sprint";"M Senior";"32:30.1";"5:55.3";"2018-02-25T13:36:49.7740000";"";"1+3"
"53";"251";"Vemund Ravnsborg";"Gurigard";"M";"NOR";"Vingrom IL / Team Maxim";"Sprint";"M Senior";"0:00.0";"";"";"";""
"54";"236";"Tore";"Leren";"M";"NOR";"Vingelen IL / Team Mesterbakeren";"Sprint";"M Senior";"0:00.0";"";"";"";""
"55";"256";"Aslak";"Nenseter";"M";"NOR";"Bø Skiskyttarlag / Team Mesterbakeren";"Sprint";"M Senior";"0:00.0";"";"";"";""
"56";"267";"Sindre";"Pettersen";"M";"NOR";"Nittedal Skiskytterlag";"Sprint";"M Senior";"0:00.0";"";"";"";""
"57";"258";"Håkon";"Svaland";"M";"NOR";"Birkenes IL / Team Mesterbakeren";"Sprint";"M Senior";"0:00.0";"";"";"";""
"1";"178";"Trym Silsand";"Gerhardsen";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"Sprint";"M17";"18:50.7";"0:00.0";"2018-02-25T10:32:50.3320000";"";"0+0"
"2";"171";"Einar";"Hedegart";"M";"NOR";"Inderøy IL / Steinkjer Videregående Skole";"Sprint";"M17";"19:10.6";"0:19.9";"2018-02-25T10:30:50.6920000";"";"0+1"
"3";"155";"Raimond Haugom";"Strømvall";"M";"NOR";"Østre Toten Skilag / NTG Lillehammer";"Sprint";"M17";"19:16.2";"0:25.5";"2018-02-25T10:25:35.9720000";"";"0+0"
"4";"179";"Peder Fekjan";"Solheim";"M";"NOR";"Svene IL / NTG Geilo";"Sprint";"M17";"19:19.1";"0:28.4";"2018-02-25T10:33:38.7120000";"";"0+1"
"5";"175";"Martin";"Uldal";"M";"NOR";"Birkenes IL / NTG Lillehammer";"Sprint";"M17";"19:25.0";"0:34.3";"2018-02-25T10:32:24.5140000";"";"1+0"
"6";"139";"Morten";"Hol";"M";"NOR";"Målselvs Skiskyttere";"Sprint";"M17";"19:29.0";"0:38.3";"2018-02-25T10:20:27.9980000";"";"1+0"
"7";"145";"Sondre";"Gjesbakk";"M";"NOR";"Bossmo & Ytteren IL / NTG Geilo";"Sprint";"M17";"19:59.3";"1:08.6";"2018-02-25T10:22:59.0030000";"";"0+3"
"8";"134";"Olav Markus Tveit";"Aakre";"M";"NOR";"Sannidal Idrettslag / NTG Geilo";"Sprint";"M17";"19:59.8";"1:09.1";"2018-02-25T10:19:19.4090000";"";"0+2"
"9";"190";"Ulrik Olsen";"Brimi";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Sprint";"M17";"20:00.4";"1:09.7";"2018-02-25T10:37:59.6730000";"";"1+1"
"10";"161";"Tobias";"Ottersen";"M";"NOR";"Ullensaker SK / NTG Lillehammer";"Sprint";"M17";"20:04.1";"1:13.4";"2018-02-25T10:28:23.8800000";"";"1+2"
"11";"149";"Mads Huken";"Mathiesen";"M";"NOR";"Ullensaker SK / NTG Lillehammer";"Sprint";"M17";"20:08.0";"1:17.3";"2018-02-25T10:24:27.6270000";"";"0+0"
"12";"136";"Iver";"Owren";"M";"NOR";"Vingrom IL / NTG Lillehammer";"Sprint";"M17";"20:09.1";"1:18.4";"2018-02-25T10:20:08.5440000";"";"1+0"
"13";"138";"Morten Tørnblad";"Sameien";"M";"NOR";"Fet SK";"Sprint";"M17";"20:09.7";"1:19.0";"2018-02-25T10:20:49.2810000";"";"0+1"
"14";"170";"Kasper Dagsland";"Gulbrandsen";"M";"NOR";"Bø Skiskyttarlag / Sirdal Ski Skiskyting";"Sprint";"M17";"20:17.0";"1:26.3";"2018-02-25T10:31:36.5750000";"";"0+1"
"15";"189";"Martin";"Aaland";"M";"NOR";"Hardbagg IL / Stryn Videregående Skole";"Sprint";"M17";"20:30.5";"1:39.8";"2018-02-25T10:38:10.0430000";"";"0+2"
"16";"198";"Håvard";"Heggland";"M";"NOR";"Froland IL / Sirdal Ski Skiskyting";"Sprint";"M17";"20:53.5";"2:02.8";"2018-02-25T10:41:33.0050000";"";"0+2"
"17";"186";"Sigurd";"Holemark";"M";"NOR";"Hønefoss Skiskytterklubb / NTG Geilo";"Sprint";"M17";"20:56.0";"2:05.3";"2018-02-25T10:37:35.4310000";"";"2+0"
"18";"185";"Gaute Kvittum";"Nytrøen";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"Sprint";"M17";"21:01.6";"2:10.9";"2018-02-25T10:37:21.2190000";"";"1+2"
"18";"172";"Sivert Raddum";"Skaug";"M";"NOR";"Tretten Skiskytterlag / Stryn Videregående Skole";"Sprint";"M17";"21:01.6";"2:10.9";"2018-02-25T10:33:01.1280000";"";"2+2"
"20";"141";"Thomas";"Austheim";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Sprint";"M17";"21:02.6";"2:11.9";"2018-02-25T10:22:42.1550000";"";"2+2"
"21";"187";"Vegard";"Steinbakken";"M";"NOR";"Hattfjelldal IL / Meråker Videregående skole";"Sprint";"M17";"21:04.1";"2:13.4";"2018-02-25T10:38:03.2720000";"";"0+2"
"22";"159";"Håkon";"Halseth";"M";"NOR";"Rennebu IL / NTG Lillehammer";"Sprint";"M17";"21:07.3";"2:16.6";"2018-02-25T10:28:46.8940000";"";"0+3"
"23";"164";"Even";"Uhlin-Engstu";"M";"NOR";"Heddal Idrettslag / Team TeVe";"Sprint";"M17";"21:08.3";"2:17.6";"2018-02-25T10:30:28.3010000";"";"1+1"
"24";"168";"Even";"Martinsson";"M";"NOR";"Åsnes Skiskytterlag";"Sprint";"M17";"21:16.4";"2:25.7";"2018-02-25T10:31:56.2360000";"";"0+4"
"25";"206";"Oskar";"Kjos";"M";"NOR";"Ullensaker SK / NTG Geilo";"Sprint";"M17";"21:16.9";"2:26.2";"2018-02-25T10:44:36.3690000";"";"2+2"
"26";"195";"Martin Jenssen";"Sandvik";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"Sprint";"M17";"21:19.8";"2:29.1";"2018-02-25T10:40:59.5800000";"";"0+1"
"27";"176";"Nikolai";"Aslaksen";"M";"NOR";"Bossmo & Ytteren IL / Team Polarsirkelen";"Sprint";"M17";"21:20.9";"2:30.2";"2018-02-25T10:34:40.7970000";"";"2+0"
"28";"197";"Åsbjørn Langeland";"Øvland";"M";"NOR";"Øvrebø IL / Sirdal Ski Skiskyting";"Sprint";"M17";"21:22.5";"2:31.8";"2018-02-25T10:41:41.4890000";"";"0+2"
"29";"202";"Amund Grann";"Vingelen";"M";"NOR";"Vingelen IL / Team Toyota Slettum Bil";"Sprint";"M17";"21:24.1";"2:33.4";"2018-02-25T10:43:23.7370000";"";"1+2"
"30";"192";"Øyvind Egebakken";"Grotli";"M";"NOR";"Nittedal Skiskytterlag";"Sprint";"M17";"21:28.0";"2:37.3";"2018-02-25T10:40:07.5810000";"";"1+2"
"31";"201";"Espen";"Haugøy";"M";"NOR";"Asker SK / Wang Toppidrett";"Sprint";"M17";"21:28.8";"2:38.1";"2018-02-25T10:43:08.1070000";"";"2+0"
"32";"204";"Jonas";"Linset";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"Sprint";"M17";"21:31.6";"2:40.9";"2018-02-25T10:44:11.2600000";"";"1+2"
"33";"144";"Alexander Apenæs";"Smeby";"M";"NOR";"Oslo Skiskytterlag";"Sprint";"M17";"21:37.5";"2:46.8";"2018-02-25T10:24:17.3820000";"";"0+3"
"34";"165";"Sigurd";"Grevstad";"M";"NOR";"Fossum IF";"Sprint";"M17";"21:38.3";"2:47.6";"2018-02-25T10:31:17.8370000";"";"0+2"
"35";"181";"Marius";"Møller";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Sprint";"M17";"21:39.8";"2:49.1";"2018-02-25T10:36:39.8050000";"";"2+2"
"35";"180";"Torbjørn";"Stuen";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"Sprint";"M17";"21:39.8";"2:49.1";"2018-02-25T10:36:19.8590000";"";"2+1"
"37";"205";"Magnus Midthjell";"Gjørven";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Sprint";"M17";"21:40.7";"2:50.0";"2018-02-25T10:44:40.7980000";"";"1+1"
"38";"156";"Åsmund";"Løvoll";"M";"NOR";"Asker SK";"Sprint";"M17";"21:44.4";"2:53.7";"2018-02-25T10:28:23.9260000";"";"1+3"
"39";"199";"Erlend";"Andersen";"M";"NOR";"Bossekop UL";"Sprint";"M17";"21:45.6";"2:54.9";"2018-02-25T10:42:45.6310000";"";"1+2"
"40";"191";"Anders Melaaen";"Døssland";"M";"NOR";"Lier IL / Wang Toppidrett";"Sprint";"M17";"21:48.6";"2:57.9";"2018-02-25T10:40:07.3370000";"";"2+3"
"41";"196";"Asgeir";"Espeland";"M";"NOR";"Tynset IF / Team Toyota Slettum Bil";"Sprint";"M17";"21:51.9";"3:01.2";"2018-02-25T10:41:51.2500000";"";"1+3"
"42";"174";"Torjus Engeset";"Woldsund";"M";"NOR";"Volda Turn og IL / Stryn Videregående Skole";"Sprint";"M17";"21:53.4";"3:02.7";"2018-02-25T10:34:33.1810000";"";"0+2"
"43";"207";"Sondre";"Bjørgen Nilsen";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Sprint";"M17";"22:00.4";"3:09.7";"2018-02-25T10:45:39.9870000";"";"1+2"
"44";"162";"Christoffer";"Eidissen";"M";"NOR";"Fossum IF / Wang Toppidrett";"Sprint";"M17";"22:07.2";"3:16.5";"2018-02-25T10:30:47.1560000";"";"3+3"
"45";"158";"Tarald Neumann";"Rødland";"M";"NOR";"Fossum IF";"Sprint";"M17";"22:09.6";"3:18.9";"2018-02-25T10:29:29.1440000";"";"1+2"
"46";"203";"Ole Tobias Fjellheim";"Evensløkken";"M";"NOR";"Bjerke IL Ski";"Sprint";"M17";"22:18.8";"3:28.1";"2018-02-25T10:44:38.3310000";"";"0+2"
"47";"157";"Magnus";"Otterstad";"M";"NOR";"Hernes IL / Wang Toppidrett";"Sprint";"M17";"22:24.9";"3:34.2";"2018-02-25T10:29:24.5160000";"";"1+2"
"48";"146";"Olve";"Solvoll";"M";"NOR";"Bossmo & Ytteren IL";"Sprint";"M17";"22:25.4";"3:34.7";"2018-02-25T10:25:45.7330000";"";"3+1"
"49";"154";"Andreas Hårberg";"Jensrud";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Sprint";"M17";"22:35.1";"3:44.4";"2018-02-25T10:28:34.6040000";"";"0+2"
"50";"182";"Brian";"Hofstad";"M";"NOR";"Skatval Skilag";"Sprint";"M17";"22:36.3";"3:45.6";"2018-02-25T10:37:56.3080000";"";"1+2"
"51";"169";"Mats";"Schei";"M";"NOR";"Skauga IL / Meråker Videregående skole";"Sprint";"M17";"22:42.3";"3:51.6";"2018-02-25T10:33:41.9180000";"";"3+2"
"52";"151";"Emil Kristian Kjeldsø";"Sjöberg";"M";"NOR";"Tromsø Skiskytterlag / Meråker Videregående skole";"Sprint";"M17";"22:42.5";"3:51.8";"2018-02-25T10:27:42.2990000";"";"1+3"
"53";"194";"Sigurd Bekken";"Woldengen";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"Sprint";"M17";"22:51.5";"4:00.8";"2018-02-25T10:42:11.5340000";"";"1+2"
"54";"143";"Ole Amund Bonden";"Hørthe";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Sprint";"M17";"23:02.1";"4:11.4";"2018-02-25T10:25:21.8480000";"";"0+4"
"55";"160";"Sander Brevik";"Lillemoen";"M";"NOR";"Simostranda IL / Meråker Videregående skole";"Sprint";"M17";"23:07.8";"4:17.1";"2018-02-25T10:31:07.9350000";"";"1+4"
"56";"200";"Jonas Landsem";"Kristiansen";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Sprint";"M17";"23:13.8";"4:23.1";"2018-02-25T10:44:33.3230000";"";"3+2"
"57";"163";"Sander";"Steinmoen";"M";"NOR";"Heddal Idrettslag / Team TeVe";"Sprint";"M17";"23:15.6";"4:24.9";"2018-02-25T10:32:15.5840000";"";"3+2"
"58";"137";"Magnus";"Aasbø";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"Sprint";"M17";"23:17.2";"4:26.5";"2018-02-25T10:23:36.8900000";"";"0+4"
"59";"148";"Lars de";"Bartolo";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"Sprint";"M17";"23:20.1";"4:29.4";"2018-02-25T10:27:19.7790000";"";"2+4"
"60";"188";"Eivind Berner";"Myhre";"M";"NOR";"Fossum IF";"Sprint";"M17";"23:40.5";"4:49.8";"2018-02-25T10:41:01.3130000";"";"1+4"
"61";"193";"Anders";"Horvei";"M";"NOR";"Gjerdrum IL";"Sprint";"M17";"23:48.5";"4:57.8";"2018-02-25T10:42:48.3080000";"";"2+1"
"62";"152";"Sondre Østraat";"Mortensen";"M";"NOR";"Fossum IF";"Sprint";"M17";"23:58.6";"5:07.9";"2018-02-25T10:29:18.5940000";"";"0+2"
"63";"177";"Erlend";"Hauan";"M";"NOR";"Tromsø Skiskytterlag / Meråker Videregående skole";"Sprint";"M17";"24:06.3";"5:15.6";"2018-02-25T10:37:46.1220000";"";"3+4"
"64";"184";"Knut Dahlen";"Aspenes";"M";"NOR";"Skatval Skilag";"Sprint";"M17";"24:07.9";"5:17.2";"2018-02-25T10:40:07.8660000";"";"4+2"
"65";"142";"Henrik";"Kraft";"M";"NOR";"Skatval Skilag";"Sprint";"M17";"24:24.6";"5:33.9";"2018-02-25T10:26:24.0370000";"";"1+5"
"66";"140";"Sander Fremo";"Lefdal";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Sprint";"M17";"24:29.1";"5:38.4";"2018-02-25T10:25:48.8450000";"";"1+2"
