"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"108";"420";"Heidi";"Berlandstveit";"F";"NOR";"Hålandsdal IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K Senior";"1:06.3";"0:14.1";"2018-01-07T13:58:37.1990000";"";"1"
"126";"416";"Gunhild Viljugrein";"Stølen";"F";"NOR";"Bærums Skiklub / Trondheim Biathlon Team";"St.opphold 1.sk";"K Senior";"1:07.4";"0:15.1";"2018-01-07T13:57:27.2600000";"";"1"
"129";"429";"Karoline";"Næss";"F";"NOR";"Bjerke IL Ski";"St.opphold 1.sk";"K Senior";"1:07.6";"0:15.3";"2018-01-07T14:01:21.1100000";"";"1"
"151";"427";"Sofie";"Rostad";"F";"NOR";"Gjerdrum IL";"St.opphold 1.sk";"K Senior";"1:08.8";"0:16.6";"2018-01-07T14:01:10.6540000";"";"1"
"158";"434";"Maren";"Wangensteen";"F";"NOR";"Vestre Slidre IL";"St.opphold 1.sk";"K Senior";"1:08.9";"0:16.7";"2018-01-07T14:02:42.4770000";"";"3"
"179";"438";"Ingvild";"Sangesland";"F";"NOR";"Øvrebø IL";"St.opphold 1.sk";"K Senior";"1:10.3";"0:18.1";"2018-01-07T14:04:42.5150000";"";"2"
"188";"426";"Lene Berg";"Ådlandsvik";"F";"NOR";"Sørskogbygda IL / Team Woodcon";"St.opphold 1.sk";"K Senior";"1:10.6";"0:18.4";"2018-01-07T14:00:14.7870000";"";"2"
"193";"437";"Kristin";"Hjelstuen";"F";"NOR";"Oslo Skiskytterlag / Team Glalaks";"St.opphold 1.sk";"K Senior";"1:10.9";"0:18.6";"2018-01-07T14:04:38.7260000";"";"0"
"203";"417";"Ingvild";"Berlandstveit";"F";"NOR";"Hålandsdal IL / Team Glalaks";"St.opphold 1.sk";"K Senior";"1:11.6";"0:19.3";"2018-01-07T13:57:53.5100000";"";"3"
"226";"430";"Jenny";"Enodd";"F";"NOR";"Budal IL / Trondheim Biathlon Team";"St.opphold 1.sk";"K Senior";"1:13.1";"0:20.8";"2018-01-07T14:01:37.9430000";"";"0"
"252";"414";"Silje";"Bakken";"F";"NOR";"Leik, IL / Trondheim Biathlon Team";"St.opphold 1.sk";"K Senior";"1:14.9";"0:22.6";"2018-01-07T13:56:57.9820000";"";"0"
"268";"433";"Ragnhild";"Oftedal";"F";"NOR";"Haltdalen IL";"St.opphold 1.sk";"K Senior";"1:16.0";"0:23.8";"2018-01-07T14:03:23.5410000";"";"3"
"270";"423";"Rikke Hald";"Andersen";"F";"NOR";"Asker SK / Holmenkollen Biathlon";"St.opphold 1.sk";"K Senior";"1:16.1";"0:23.8";"2018-01-07T13:59:31.4500000";"";"0"
"284";"425";"Eline";"Grue";"F";"NOR";"Kvikne IL";"St.opphold 1.sk";"K Senior";"1:16.3";"0:24.1";"2018-01-07T14:00:22.6330000";"";"1"
"296";"421";"Hedda Lundeberg";"Aas";"F";"NOR";"Bø Skiskyttarlag / Team OASSK";"St.opphold 1.sk";"K Senior";"1:17.0";"0:24.7";"2018-01-07T13:58:52.9560000";"";"3"
"366";"419";"Frida Lovise";"Sørmo";"F";"NOR";"Bossmo & Ytteren IL / Team Troms & Finnmark";"St.opphold 1.sk";"K Senior";"1:22.5";"0:30.2";"2018-01-07T13:58:46.1690000";"";"2"
"404";"412";"Anne Katrine";"Tønset";"F";"NOR";"Røros IL";"St.opphold 1.sk";"K Senior";"1:27.1";"0:34.8";"2018-01-07T13:57:21.3120000";"";"3"
"469";"436";"Silja Fjærestad";"Hønsi";"F";"NOR";"Vik IL / Team Glalaks";"St.opphold 1.sk";"K Senior";"0:00.0";"";"";"";""
"469";"422";"Sara Ehrenpohl";"Sand (3427446)";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 1.sk";"K Senior";"0:00.0";"";"";"";""
"469";"413";"Mari";"Sverdrup";"F";"NOR";"Dombås IL";"St.opphold 1.sk";"K Senior";"0:00.0";"";"";"";""
"21";"569";"Vilde Kverndal";"Veslegard";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"St.opphold 1.sk";"K17";"0:57.4";"0:05.2";"2018-01-07T14:46:27.6280000";"";"4"
"59";"564";"Amalie Denise";"Andersen";"F";"NOR";"Oslo Skiskytterlag";"St.opphold 1.sk";"K17";"1:02.9";"0:10.7";"2018-01-07T14:44:23.4600000";"";"0"
"67";"526";"Ukaleq Astri";"Slettemark";"F";"GRL";"Geilo IL / NTG Geilo";"St.opphold 1.sk";"K17";"1:03.8";"0:11.5";"2018-01-07T14:31:57.3390000";"";"0"
"73";"540";"Siri Årsvoll";"Undheim";"F";"NOR";"Figgjo IL / NTG Geilo";"St.opphold 1.sk";"K17";"1:04.4";"0:12.1";"2018-01-07T14:36:30.5430000";"";"2"
"74";"534";"Mari Andrea Kilskar";"Grevskott";"F";"NOR";"Frol IL / Steinkjer Videregående Skole";"St.opphold 1.sk";"K17";"1:04.4";"0:12.1";"2018-01-07T14:35:06.6150000";"";"3"
"84";"573";"Maria Haugse";"Rød";"F";"NOR";"Hålandsdal IL";"St.opphold 1.sk";"K17";"1:04.9";"0:12.7";"2018-01-07T14:48:14.6000000";"";"1"
"89";"555";"Marte";"Bueie";"F";"NOR";"Lier IL / Meråker Videregående skole";"St.opphold 1.sk";"K17";"1:05.4";"0:13.2";"2018-01-07T14:43:12.5590000";"";"1"
"106";"546";"Liv Marte";"Aas";"F";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K17";"1:06.2";"0:13.9";"2018-01-07T14:39:22.6330000";"";"1"
"112";"525";"Emma Aasen";"Strømsnes";"F";"NOR";"Lier IL / Meråker Videregående skole";"St.opphold 1.sk";"K17";"1:06.5";"0:14.3";"2018-01-07T14:32:16.0870000";"";"1"
"139";"551";"Kristine Gjersvold";"Haug";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 1.sk";"K17";"1:08.4";"0:16.1";"2018-01-07T14:40:22.0120000";"";"2"
"140";"572";"Maren";"Bakken";"F";"NOR";"Os IL / NTG Lillehammer";"St.opphold 1.sk";"K17";"1:08.4";"0:16.1";"2018-01-07T14:47:18.6200000";"";"4"
"145";"552";"Tuva";"Skinnarland";"F";"NOR";"Bødalen IF / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K17";"1:08.6";"0:16.3";"2018-01-07T14:41:18.4480000";"";"1"
"150";"531";"Hanna";"Børve";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / NTG Geilo";"St.opphold 1.sk";"K17";"1:08.8";"0:16.5";"2018-01-07T14:33:48.1960000";"";"1"
"166";"528";"Rebecka";"Oppigard";"F";"NOR";"Eikesdal Skiskyttarlag / Meråker Videregående skole";"St.opphold 1.sk";"K17";"1:09.6";"0:17.3";"2018-01-07T14:33:20.1840000";"";"1"
"186";"557";"Ragnhild Sofie Breimyr";"Hansen";"F";"NOR";"Froland IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K17";"1:10.6";"0:18.4";"2018-01-07T14:43:31.7580000";"";"0"
"191";"565";"Live Szalay";"Pettersen";"F";"NOR";"Figgjo IL / Team iSandnes";"St.opphold 1.sk";"K17";"1:10.7";"0:18.5";"2018-01-07T14:45:37.6710000";"";"0"
"194";"553";"Malin Haga";"Idsøe";"F";"NOR";"Figgjo IL / Team iSandnes";"St.opphold 1.sk";"K17";"1:11.0";"0:18.7";"2018-01-07T14:41:56.3970000";"";"0"
"217";"566";"Julie Elisabeth";"Åbyholm";"F";"NOR";"Fossum IF";"St.opphold 1.sk";"K17";"1:12.7";"0:20.5";"2018-01-07T14:45:57.0780000";"";"1"
"229";"541";"Mari";"Torsteinsrud";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"St.opphold 1.sk";"K17";"1:13.6";"0:21.4";"2018-01-07T14:37:03.4890000";"";"1"
"239";"562";"Celina Marie";"Striger";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 1.sk";"K17";"1:14.0";"0:21.7";"2018-01-07T14:44:25.2360000";"";"2"
"249";"542";"Marte";"Riddervold";"F";"NOR";"Asker SK";"St.opphold 1.sk";"K17";"1:14.9";"0:22.7";"2018-01-07T14:38:22.1060000";"";"3"
"266";"550";"Camilla Helene";"Hals";"F";"NOR";"Try, Idrettslaget";"St.opphold 1.sk";"K17";"1:15.9";"0:23.6";"2018-01-07T14:40:17.6780000";"";"1"
"273";"529";"Maria";"Brenna";"F";"NOR";"Skrautvål IL / Team Valdres Ski";"St.opphold 1.sk";"K17";"1:16.1";"0:23.9";"2018-01-07T14:33:33.5390000";"";"1"
"275";"548";"Åse Marie";"Rosef";"F";"NOR";"Birkenes IL";"St.opphold 1.sk";"K17";"1:16.1";"0:23.9";"2018-01-07T14:39:48.7610000";"";"4"
"277";"543";"Caroline Grotøy";"Bjørgum";"F";"NOR";"Fossum IF";"St.opphold 1.sk";"K17";"1:16.2";"0:23.9";"2018-01-07T14:39:05.9300000";"";"1"
"287";"576";"Marit";"Østhus";"F";"NOR";"Nor, IL / NTG Lillehammer";"St.opphold 1.sk";"K17";"1:16.5";"0:24.3";"2018-01-07T14:48:59.0300000";"";"0"
"294";"532";"Frida Tormodsgard";"Dokken";"F";"NOR";"Svene IL / NTG Geilo";"St.opphold 1.sk";"K17";"1:17.0";"0:24.7";"2018-01-07T14:34:12.7150000";"";"4"
"298";"533";"Tonje";"Nordheim";"F";"NOR";"Oppdal IL";"St.opphold 1.sk";"K17";"1:17.2";"0:24.9";"2018-01-07T14:35:49.4770000";"";"1"
"301";"575";"Guro";"Hjerpaasen";"F";"NOR";"Asker SK";"St.opphold 1.sk";"K17";"1:17.5";"0:25.3";"2018-01-07T14:50:12.8100000";"";"0"
"316";"556";"Andrea Gulaker";"Gjønnes";"F";"NOR";"Oppdal IL / NTG Lillehammer";"St.opphold 1.sk";"K17";"1:18.3";"0:26.1";"2018-01-07T14:42:23.4940000";"";"1"
"319";"567";"Karoline";"Holm";"F";"NOR";"Simostranda IL / Team Skiguard Buskerud";"St.opphold 1.sk";"K17";"1:18.5";"0:26.2";"2018-01-07T14:46:21.2610000";"";"2"
"328";"568";"Kirsti";"Høiholt-Vågsnes";"F";"NOR";"Vingrom IL";"St.opphold 1.sk";"K17";"1:19.3";"0:27.1";"2018-01-07T14:46:32.3010000";"";"2"
"360";"558";"Synne";"Owren";"F";"NOR";"Vingrom IL / NTG Lillehammer";"St.opphold 1.sk";"K17";"1:21.6";"0:29.3";"2018-01-07T14:42:53.2440000";"";"1"
"378";"560";"Silje Bentzen";"Østby";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 1.sk";"K17";"1:24.3";"0:32.1";"2018-01-07T14:44:37.3470000";"";"1"
"388";"570";"Andora Regine";"Aas";"F";"NOR";"Hammerfest SK / NTG-T";"St.opphold 1.sk";"K17";"1:25.1";"0:32.9";"2018-01-07T14:47:45.6680000";"";"1"
"393";"527";"Vilde";"Aamlid";"F";"NOR";"Fyresdal Skiskyttarlag / Team TeVe";"St.opphold 1.sk";"K17";"1:26.4";"0:34.1";"2018-01-07T14:33:04.4490000";"";"1"
"396";"530";"Anna Øfsthus";"Gravir";"F";"NOR";"Asker SK";"St.opphold 1.sk";"K17";"1:26.7";"0:34.5";"2018-01-07T14:34:19.2450000";"";"3"
"398";"571";"Mathilde";"Hongseth";"F";"NOR";"Try, Idrettslaget";"St.opphold 1.sk";"K17";"1:26.9";"0:34.7";"2018-01-07T14:48:20.6150000";"";"3"
"405";"563";"Mia Sæther";"Midtbø";"F";"NOR";"Fyresdal Skiskyttarlag / Team TeVe";"St.opphold 1.sk";"K17";"1:27.2";"0:35.0";"2018-01-07T14:45:29.7130000";"";"0"
"409";"574";"An-Margritt Piro";"Berg";"F";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"St.opphold 1.sk";"K17";"1:27.6";"0:35.3";"2018-01-07T14:50:02.6730000";"";"3"
"425";"559";"Ingeborg Smestu";"Holm";"F";"NOR";"Rennebu IL";"St.opphold 1.sk";"K17";"1:30.9";"0:38.7";"2018-01-07T14:43:53.3160000";"";"1"
"430";"524";"Vilde";"Børseth";"F";"NOR";"Bjerke IL Ski / NTG Lillehammer";"St.opphold 1.sk";"K17";"1:31.9";"0:39.7";"2018-01-07T14:31:56.9650000";"";"2"
"431";"538";"Ingrid Emblem";"Holte";"F";"NOR";"Gjerstad IL / Team TeVe";"St.opphold 1.sk";"K17";"1:32.0";"0:39.8";"2018-01-07T14:37:27.9480000";"";"3"
"436";"545";"Brinje Marie";"Haugli";"F";"NOR";"Oslo Skiskytterlag";"St.opphold 1.sk";"K17";"1:33.4";"0:41.1";"2018-01-07T14:39:15.9990000";"";"5"
"438";"549";"Ingeborg";"Rognstad";"F";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"St.opphold 1.sk";"K17";"1:33.7";"0:41.5";"2018-01-07T14:41:10.2650000";"";"2"
"441";"539";"Mari";"Gåsbakk";"F";"NOR";"Fossum IF";"St.opphold 1.sk";"K17";"1:35.2";"0:42.9";"2018-01-07T14:37:06.9720000";"";"5"
"457";"536";"Aasne Jonstang";"Hordvei";"F";"NOR";"Heddal Idrettslag";"St.opphold 1.sk";"K17";"1:43.2";"0:51.0";"2018-01-07T14:36:46.6590000";"";"5"
"469";"561";"Andrine";"Bjørkmo";"F";"NOR";"Bossmo & Ytteren IL / Team Polarsirkelen";"St.opphold 1.sk";"K17";"0:00.0";"";"";"";""
"469";"537";"Hedda Thoresen Tretteteig";"Bolstad";"F";"NOR";"Simostranda IL / NTG Geilo";"St.opphold 1.sk";"K17";"0:00.0";"";"";"";""
"469";"544";"Alise Nekstad";"Grave";"F";"NOR";"Fyresdal Skiskyttarlag / Team TeVe";"St.opphold 1.sk";"K17";"0:00.0";"";"";"";""
"469";"547";"Ane Uglem";"Mobakken";"F";"NOR";"Oslo Skiskytterlag / Wang Toppidrett";"St.opphold 1.sk";"K17";"0:00.0";"";"";"";""
"469";"535";"Silje Berner";"Myhre";"F";"NOR";"Fossum IF";"St.opphold 1.sk";"K17";"0:00.0";"";"";"";""
"469";"554";"Tuva Aas";"Stræte";"F";"NOR";"Hønefoss Skiskytterklubb / NTG Geilo";"St.opphold 1.sk";"K17";"0:00.0";"";"";"";""
"58";"468";"Juni";"Arnekleiv";"F";"NOR";"Dombås IL / NTG Lillehammer";"St.opphold 1.sk";"K18-19";"1:02.7";"0:10.5";"2018-01-07T14:12:39.4960000";"";"0"
"60";"463";"Marthe Kråkstad";"Johansen";"F";"NOR";"Bossmo & Ytteren IL / Team Polarsirkelen";"St.opphold 1.sk";"K18-19";"1:02.9";"0:10.7";"2018-01-07T14:11:14.5620000";"";"0"
"62";"494";"Hilde";"Fosse";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"St.opphold 1.sk";"K18-19";"1:03.1";"0:10.9";"2018-01-07T14:21:44.2570000";"";"1"
"63";"496";"Sigrid Bredde";"VIG";"F";"NOR";"Simostranda IL / NTG Geilo";"St.opphold 1.sk";"K18-19";"1:03.2";"0:10.9";"2018-01-07T14:22:06.5140000";"";"0"
"110";"476";"Marit";"Øygard";"F";"NOR";"Skrautvål IL / Team Valdres Ski";"St.opphold 1.sk";"K18-19";"1:06.4";"0:14.1";"2018-01-07T14:15:31.4400000";"";"1"
"115";"475";"Augusta";"Idland";"F";"NOR";"Figgjo IL / Team iSandnes";"St.opphold 1.sk";"K18-19";"1:06.6";"0:14.4";"2018-01-07T14:15:20.1130000";"";"1"
"136";"499";"Mari Lindmo";"Kvanneberg";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"St.opphold 1.sk";"K18-19";"1:08.2";"0:15.9";"2018-01-07T14:23:53.5680000";"";"1"
"151";"502";"Ingrid";"Idland";"F";"NOR";"Figgjo IL / Team iSandnes";"St.opphold 1.sk";"K18-19";"1:08.8";"0:16.6";"2018-01-07T14:24:36.0390000";"";"1"
"164";"481";"Tora Eid";"Løvås";"F";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"St.opphold 1.sk";"K18-19";"1:09.4";"0:17.2";"2018-01-07T14:17:41.8240000";"";"0"
"168";"478";"Ingrid Gylterud";"Kvålsgard";"F";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 1.sk";"K18-19";"1:09.7";"0:17.4";"2018-01-07T14:16:43.9910000";"";"2"
"181";"452";"Marte Lien";"Johnsen";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"St.opphold 1.sk";"K18-19";"1:10.4";"0:18.2";"2018-01-07T14:07:45.5490000";"";"1"
"187";"458";"Nora Landerud";"Svingen";"F";"NOR";"Svene IL / NTG Geilo";"St.opphold 1.sk";"K18-19";"1:10.6";"0:18.4";"2018-01-07T14:09:57.5300000";"";"1"
"189";"484";"Sara Holm";"Lægreid";"F";"NOR";"Bærums Skiklub / Wang Toppidrett";"St.opphold 1.sk";"K18-19";"1:10.7";"0:18.4";"2018-01-07T14:18:33.1660000";"";"0"
"190";"500";"Cornelia Zachariassen";"Rørvik";"F";"NOR";"Sandnes Skiskytterlag / Team iSandnes";"St.opphold 1.sk";"K18-19";"1:10.7";"0:18.5";"2018-01-07T14:23:48.3660000";"";"1"
"197";"469";"Hedda";"Tveiten";"F";"NOR";"Svene IL / Team Kongsberg";"St.opphold 1.sk";"K18-19";"1:11.1";"0:18.9";"2018-01-07T14:14:29.7920000";"";"0"
"198";"488";"Siri";"Aas";"F";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"1:11.2";"0:18.9";"2018-01-07T14:19:43.4100000";"";"1"
"200";"514";"Nora Nellie";"Ahlqvist";"F";"NOR";"Trysilgutten IL / Snow Team Trysil";"St.opphold 1.sk";"K18-19";"1:11.2";"0:18.9";"2018-01-07T14:28:27.1550000";"";"0"
"202";"493";"Andrine Øverland";"Hatling";"F";"NOR";"Fana IL / NTG Geilo";"St.opphold 1.sk";"K18-19";"1:11.6";"0:19.3";"2018-01-07T14:21:20.1120000";"";"4"
"206";"461";"Marte Carlson";"Møller";"F";"NOR";"Trysilgutten IL / Snow Team Trysil";"St.opphold 1.sk";"K18-19";"1:12.1";"0:19.8";"2018-01-07T14:11:02.4160000";"";"1"
"209";"510";"Ingvild Tronstad";"Andersen";"F";"NOR";"IL Bevern / Team Kongsberg";"St.opphold 1.sk";"K18-19";"1:12.2";"0:20.0";"2018-01-07T14:27:14.4710000";"";"1"
"218";"470";"Andrine Håstul";"Flom";"F";"NOR";"Drangedal Idrettslag / Meråker Videregående skole";"St.opphold 1.sk";"K18-19";"1:12.8";"0:20.5";"2018-01-07T14:13:57.5900000";"";"2"
"225";"516";"Thyra Grimstad";"Strand";"F";"NOR";"Bø Skiskyttarlag / Team TeVe";"St.opphold 1.sk";"K18-19";"1:13.1";"0:20.8";"2018-01-07T14:29:58.5670000";"";"2"
"241";"506";"Ingrid";"Nordbotten";"F";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"1:14.1";"0:21.8";"2018-01-07T14:25:49.9290000";"";"2"
"258";"490";"Oda Støen";"Kolkinn";"F";"NOR";"Søndre Ål Sportsklubb / Meråker Videregående skole";"St.opphold 1.sk";"K18-19";"1:15.3";"0:23.0";"2018-01-07T14:20:48.8750000";"";"0"
"261";"511";"Kristine Hokseng";"Øien";"F";"NOR";"Oppdal IL / Meråker Videregående skole";"St.opphold 1.sk";"K18-19";"1:15.5";"0:23.3";"2018-01-07T14:27:50.4580000";"";"1"
"274";"464";"Eira Kristine";"Håkonsen";"F";"NOR";"Bø Skiskyttarlag / Team TeVe";"St.opphold 1.sk";"K18-19";"1:16.1";"0:23.9";"2018-01-07T14:12:38.4520000";"";"0"
"282";"442";"Rønnaug";"Hansæl-Nergaard";"F";"NOR";"Kvikne IL";"St.opphold 1.sk";"K18-19";"1:16.3";"0:24.1";"2018-01-07T14:05:20.8350000";"";"2"
"286";"445";"Åsne";"Skrede";"F";"NOR";"Geilo IL / NTG Geilo";"St.opphold 1.sk";"K18-19";"1:16.5";"0:24.2";"2018-01-07T14:05:24.3550000";"";"1"
"289";"515";"Benedicte Stien";"Schreiner";"F";"NOR";"Skonseng UL / Team Polarsirkelen";"St.opphold 1.sk";"K18-19";"1:16.6";"0:24.3";"2018-01-07T14:28:48.0370000";"";"1"
"292";"480";"Katarina";"Aarseth";"F";"NOR";"Hålandsdal IL / Team Glalaks";"St.opphold 1.sk";"K18-19";"1:16.7";"0:24.5";"2018-01-07T14:17:39.2330000";"";"1"
"299";"485";"Marte Eriksen";"Hensema";"F";"NOR";"Bødalen IF / Team Kongsberg";"St.opphold 1.sk";"K18-19";"1:17.3";"0:25.1";"2018-01-07T14:18:59.7820000";"";"1"
"302";"447";"Kari";"Alsaker";"F";"NOR";"Markane IL / Stryn Videregående Skole";"St.opphold 1.sk";"K18-19";"1:17.6";"0:25.3";"2018-01-07T14:06:53.8330000";"";"1"
"303";"453";"Marie";"Næss";"F";"NOR";"Bjerke IL Ski";"St.opphold 1.sk";"K18-19";"1:17.6";"0:25.3";"2018-01-07T14:08:20.0640000";"";"1"
"308";"465";"Tori";"Angell";"F";"NOR";"Odda IL / Team Glalaks";"St.opphold 1.sk";"K18-19";"1:17.8";"0:25.5";"2018-01-07T14:12:06.8450000";"";"0"
"309";"509";"Emma Krogh";"Pedersen";"F";"NOR";"Bardu Idrettslag / Nordreisa vgs";"St.opphold 1.sk";"K18-19";"1:17.8";"0:25.6";"2018-01-07T14:26:58.8200000";"";"1"
"317";"482";"Ida Baasland";"Solbjørg";"F";"NOR";"Moi IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"1:18.4";"0:26.2";"2018-01-07T14:18:00.4750000";"";"1"
"318";"487";"Anne-Marie";"Roset";"F";"NOR";"Markane IL / Stryn Videregående Skole";"St.opphold 1.sk";"K18-19";"1:18.4";"0:26.2";"2018-01-07T14:20:09.6930000";"";"1"
"326";"505";"Anne Bunemann";"De Besche";"F";"NOR";"Try, Idrettslaget / Wang Toppidrett";"St.opphold 1.sk";"K18-19";"1:19.2";"0:27.0";"2018-01-07T14:25:29.0380000";"";"1"
"330";"454";"Ingrid Stølan";"Husøy";"F";"NOR";"Molde og Omegn IF";"St.opphold 1.sk";"K18-19";"1:19.4";"0:27.2";"2018-01-07T14:08:45.9240000";"";"2"
"340";"513";"Martine";"Sogn-Larssen";"F";"NOR";"Try, Idrettslaget / NTG Geilo";"St.opphold 1.sk";"K18-19";"1:20.2";"0:28.0";"2018-01-07T14:28:18.2910000";"";"3"
"343";"495";"Sanna";"Bjørkli";"F";"NOR";"Froland IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"1:20.3";"0:28.0";"2018-01-07T14:22:29.8830000";"";"0"
"345";"489";"Tonje Bruem";"Reistad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"St.opphold 1.sk";"K18-19";"1:20.5";"0:28.2";"2018-01-07T14:20:44.4190000";"";"2"
"347";"460";"Sofia";"Heim";"F";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 1.sk";"K18-19";"1:20.6";"0:28.4";"2018-01-07T14:11:52.1240000";"";"2"
"349";"486";"Sofie Bergan";"Bjaadal";"F";"NOR";"Lier IL / NTG Lillehammer";"St.opphold 1.sk";"K18-19";"1:20.7";"0:28.4";"2018-01-07T14:19:54.4870000";"";"0"
"353";"483";"Åsne Margrete";"Kleiv";"F";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"St.opphold 1.sk";"K18-19";"1:20.9";"0:28.6";"2018-01-07T14:19:07.1970000";"";"1"
"358";"497";"Sara";"Borchgrevink";"F";"NOR";"Fossum IF / Wang Toppidrett";"St.opphold 1.sk";"K18-19";"1:21.4";"0:29.2";"2018-01-07T14:23:10.4680000";"";"2"
"362";"472";"Signe";"Hofstad";"F";"NOR";"Røros IL";"St.opphold 1.sk";"K18-19";"1:21.8";"0:29.5";"2018-01-07T14:14:46.3000000";"";"1"
"365";"473";"Guro Seline";"Herfoss";"F";"NOR";"Drangedal Idrettslag / Team TeVe";"St.opphold 1.sk";"K18-19";"1:22.1";"0:29.8";"2018-01-07T14:15:00.5980000";"";"3"
"376";"455";"Maren";"Aaserud";"F";"NOR";"Svene IL / Team Kongsberg";"St.opphold 1.sk";"K18-19";"1:23.8";"0:31.6";"2018-01-07T14:10:25.7230000";"";"2"
"380";"477";"Nora Dokken";"Berget";"F";"NOR";"Svene IL / Team Kongsberg";"St.opphold 1.sk";"K18-19";"1:24.5";"0:32.2";"2018-01-07T14:16:27.0610000";"";"0"
"382";"504";"Kristel";"Haltbrekken";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 1.sk";"K18-19";"1:24.6";"0:32.3";"2018-01-07T14:26:21.0940000";"";"1"
"383";"448";"Guro Hennissen";"Hermann";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"St.opphold 1.sk";"K18-19";"1:24.6";"0:32.3";"2018-01-07T14:06:42.8860000";"";"3"
"384";"471";"Ingrid Kristine";"Wright-Hagen";"F";"NOR";"Åsnes Skiskytterlag / NTG Lillehammer";"St.opphold 1.sk";"K18-19";"1:24.7";"0:32.5";"2018-01-07T14:14:04.3830000";"";"0"
"395";"498";"Synne Håstul";"Flom";"F";"NOR";"Drangedal Idrettslag / Meråker Videregående skole";"St.opphold 1.sk";"K18-19";"1:26.6";"0:34.4";"2018-01-07T14:23:55.4240000";"";"2"
"397";"444";"Martine Knudsen";"Nordengen";"F";"NOR";"Fet SK";"St.opphold 1.sk";"K18-19";"1:26.8";"0:34.6";"2018-01-07T14:06:51.3910000";"";"0"
"408";"443";"Mia";"Norheim";"F";"NOR";"Oppdal IL";"St.opphold 1.sk";"K18-19";"1:27.6";"0:35.3";"2018-01-07T14:05:51.8150000";"";"2"
"410";"446";"Kristin";"Mestad";"F";"NOR";"Torridal IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"1:27.7";"0:35.5";"2018-01-07T14:06:36.3330000";"";"0"
"412";"467";"Elise";"Reingjerdskog";"F";"NOR";"Tromsø Skiskytterlag / NTG-T";"St.opphold 1.sk";"K18-19";"1:28.3";"0:36.1";"2018-01-07T14:13:53.6790000";"";"1"
"417";"512";"Andrea";"Johnsrud";"F";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"St.opphold 1.sk";"K18-19";"1:29.2";"0:37.0";"2018-01-07T14:29:09.7580000";"";"2"
"418";"450";"Kristina Hipolan";"Bergmann";"F";"NOR";"Drangedal Idrettslag / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"1:29.5";"0:37.3";"2018-01-07T14:07:14.9540000";"";"2"
"428";"508";"Eirin";"Tufteland";"F";"NOR";"Kvam Langrenn- og Skiskyttarklubb / Team Glalaks";"St.opphold 1.sk";"K18-19";"1:31.1";"0:38.8";"2018-01-07T14:27:52.5810000";"";"3"
"433";"459";"Vibeke Kvistad";"Dengerud";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"St.opphold 1.sk";"K18-19";"1:32.3";"0:40.0";"2018-01-07T14:11:19.0120000";"";"2"
"435";"507";"Katinka Dorothea Rayner-Battle";"Kleveland";"F";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"St.opphold 1.sk";"K18-19";"1:33.2";"0:41.0";"2018-01-07T14:27:13.6440000";"";"0"
